出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","104","4","6486","互動","2157242.00","1433319.00","723923.00","--","--","723923.00","541912.00","--","182011.00","3595.00","185606.00","34660.00","150946.00","--","--","150946.00","-3987.00","--","146959.00","150946.00","--","--","146959.00","--","--","3.59"
"110/05/29","104","4","6488","環球晶","15310462.00","11237292.00","4073170.00","--","--","4073170.00","1388248.00","--","2684922.00","122804.00","2807726.00","763533.00","2044193.00","--","--","2044193.00","175322.00","--","2219515.00","2044193.00","--","--","2219515.00","--","--","5.80"
"110/05/29","104","4","6492","生華科","0.00","0.00","0.00","--","--","0.00","201023.00","--","-201023.00","9856.00","-191167.00","2835.00","-194002.00","--","--","-194002.00","2401.00","--","-191601.00","-194002.00","--","--","-191601.00","--","--","-2.96"
"110/05/29","104","4","6494","九齊","746905.00","446810.00","300095.00","--","--","300095.00","236781.00","--","63314.00","5661.00","68975.00","13040.00","55935.00","--","--","55935.00","68.00","--","56003.00","55935.00","--","--","56003.00","--","--","2.32"
"110/05/29","104","4","6496","科懋","1238087.00","801368.00","436719.00","--","--","436719.00","261608.00","0.00","175111.00","2063.00","177174.00","33857.00","143317.00","--","--","143317.00","87.00","--","143404.00","143317.00","--","--","143404.00","--","--","3.37"
"110/05/29","104","4","6499","益安","--","--","--","--","--","--","182200.00","--","-182200.00","5953.00","-176247.00","--","-176247.00","--","--","-176247.00","907.00","--","-175340.00","-148137.00","--","-28110.00","-146900.00","--","-28440.00","-3.44"
"110/05/29","104","4","6506","雙邦","1964818.00","1647948.00","316870.00","--","--","316870.00","173701.00","--","143169.00","-4534.00","138635.00","25900.00","112735.00","--","--","112735.00","-374.00","--","112361.00","111964.00","--","771.00","111590.00","--","771.00","1.56"
"110/05/29","104","4","6508","惠光","2323930.00","1837032.00","486898.00","--","--","486898.00","284647.00","2886.00","205137.00","17201.00","222338.00","57644.00","164694.00","--","--","164694.00","-7368.00","--","157326.00","164694.00","--","--","157326.00","--","--","2.07"
"110/05/29","104","4","6509","聚和","3137474.00","2389638.00","747836.00","0.00","0.00","747836.00","522062.00","0.00","225774.00","1761.00","227535.00","67522.00","160013.00","--","--","160013.00","-75453.00","--","84560.00","160013.00","--","--","84560.00","--","--","0.97"
"110/05/29","104","4","6510","精測","1725149.00","834515.00","890634.00","--","--","890634.00","387330.00","-53.00","503251.00","6902.00","510153.00","96670.00","413483.00","--","--","413483.00","488.00","--","413971.00","413483.00","--","--","413971.00","--","--","14.77"
"110/05/29","104","4","6512","啟發電","579450.00","399552.00","179898.00","--","--","179898.00","89555.00","--","90343.00","10225.00","100568.00","21840.00","78728.00","--","--","78728.00","--","--","78728.00","--","--","--","--","--","--","3.51"
"110/05/29","104","4","6514","芮特-KY","560596.00","407244.00","153352.00","--","--","153352.00","86418.00","0.00","66934.00","22198.00","89132.00","18126.00","71006.00","--","--","71006.00","-10419.00","--","60587.00","71006.00","0.00","0.00","60587.00","0.00","0.00","4.10"
"110/05/29","104","4","6516","勤崴國際","283794.00","132633.00","151161.00","--","--","151161.00","132015.00","-86.00","19060.00","1369.00","20429.00","4500.00","15929.00","--","--","15929.00","--","--","15929.00","15929.00","--","--","15929.00","--","--","0.98"
"110/05/29","104","4","6523","達爾膚","865214.00","273890.00","591324.00","--","--","591324.00","326283.00","--","265041.00","8399.00","273440.00","45050.00","228390.00","--","--","228390.00","-1084.00","--","227306.00","228390.00","--","--","227306.00","--","--","8.10"
"110/05/29","104","4","6527","明達醫","464838.00","326708.00","138130.00","--","--","138130.00","82155.00","--","55975.00","7233.00","63208.00","12018.00","51190.00","--","--","51190.00","--","0.00","51190.00","--","--","--","--","--","--","2.40"
"110/05/29","104","4","6530","創威","374181.00","270748.00","103433.00","0.00","0.00","103433.00","63764.00","--","39669.00","4617.00","44286.00","7912.00","36374.00","--","--","36374.00","-157.00","--","36217.00","--","--","--","--","--","--","1.21"
"110/05/29","104","4","6532","瑞耘","321390.00","225219.00","96171.00","--","--","96171.00","52083.00","--","44088.00","15797.00","59885.00","4099.00","55786.00","--","--","55786.00","-5845.00","--","49941.00","56517.00","--","-731.00","50910.00","--","-969.00","1.97"
"110/05/29","104","4","6535","順藥","9524.00","1905.00","7619.00","--","--","7619.00","261713.00","--","-254094.00","18599.00","-235495.00","0.00","-235495.00","--","--","-235495.00","-2937.00","--","-238432.00","-235495.00","--","--","-238432.00","--","--","-2.83"
"110/05/29","104","4","6538","倉和","1404183.00","762905.00","641278.00","--","--","641278.00","334448.00","--","306830.00","-3450.00","303380.00","70010.00","233370.00","--","--","233370.00","-16518.00","--","216852.00","233370.00","--","0.00","216852.00","--","0.00","8.36"
"110/05/29","104","4","6542","隆中","1840840.00","1089363.00","751477.00","--","--","751477.00","716516.00","--","34961.00","34590.00","69551.00","11315.00","58236.00","--","--","58236.00","-2164.00","--","56072.00","58236.00","--","--","56072.00","--","--","2.63"
"110/05/29","104","4","6547","高端疫苗","--","--","--","--","--","--","183232.00","--","-183232.00","1500.00","-181732.00","0.00","-181732.00","--","--","-181732.00","--","--","-181732.00","--","--","--","--","--","--","-1.99"
"110/05/29","104","4","6548","長科*","378404.00","261740.00","116664.00","--","--","116664.00","54344.00","--","62320.00","13625.00","75945.00","17437.00","58508.00","--","--","58508.00","-3805.00","--","54703.00","58508.00","--","--","54703.00","--","--","2.66"
"110/05/29","104","4","6556","勝品","1508630.00","973801.00","534829.00","--","--","534829.00","407935.00","--","126894.00","6366.00","133260.00","38406.00","94854.00","--","--","94854.00","-6672.00","--","88182.00","96556.00","--","-1702.00","89240.00","--","-1058.00","4.60"
"110/05/29","104","4","6560","欣普羅","248716.00","119856.00","128860.00","--","--","128860.00","80985.00","--","47875.00","7958.00","55833.00","10120.00","45713.00","--","--","45713.00","-2927.00","--","42786.00","--","--","--","--","--","--","3.07"
"110/05/29","104","4","6561","是方","1739825.00","1214359.00","525466.00","--","--","525466.00","223307.00","-1070.00","301089.00","6726.00","307815.00","49894.00","257921.00","--","--","257921.00","-660.00","--","257261.00","258971.00","--","-1050.00","258390.00","--","-1129.00","4.31"
"110/05/29","104","4","6568","宏觀","778134.00","454792.00","323342.00","--","--","323342.00","152270.00","--","171072.00","22113.00","193185.00","39928.00","153257.00","--","--","153257.00","-279.00","--","152978.00","153257.00","--","--","152978.00","--","--","7.25"
"110/05/29","104","4","6569","醫揚","936527.00","600010.00","336517.00","--","--","336517.00","193880.00","--","142637.00","8476.00","151113.00","31786.00","119327.00","--","--","119327.00","730.00","--","120057.00","119327.00","--","0.00","120057.00","0.00","0.00","8.32"
"110/05/29","104","4","6570","維田","550442.00","325756.00","224686.00","--","--","224686.00","177043.00","--","47643.00","6740.00","54383.00","12520.00","41863.00","--","--","41863.00","-1427.00","--","40436.00","41863.00","--","0.00","40436.00","--","0.00","2.10"
"110/05/29","104","4","6574","霈方","571817.00","98620.00","473197.00","--","--","473197.00","373985.00","--","99212.00","4478.00","103690.00","17689.00","86001.00","--","--","86001.00","--","--","86001.00","--","--","--","--","--","--","7.10"
"110/05/29","104","4","6576","逸達","--","--","--","--","--","--","332542.00","--","-332542.00","2170.00","-330372.00","214.00","-330586.00","--","--","-330586.00","533.00","--","-330053.00","-330801.00","215.00","--","-330276.00","223.00","--","-6.09"
"110/05/29","104","4","6577","勁豐","1651617.00","1259746.00","391871.00","--","--","391871.00","222619.00","--","169252.00","9133.00","178385.00","22459.00","155926.00","--","--","155926.00","-1667.00","--","154259.00","--","--","--","--","--","--","5.13"
"110/05/29","104","4","6578","達邦蛋白","804588.00","639993.00","164595.00","--","--","164595.00","78211.00","--","86384.00","-9777.00","76607.00","14422.00","62185.00","--","--","62185.00","10515.00","--","72700.00","62185.00","--","--","72700.00","--","--","2.68"
"110/05/29","104","4","6588","東典","253514.00","135804.00","117710.00","--","--","117710.00","35728.00","--","81982.00","30065.00","112047.00","10236.00","101811.00","--","--","101811.00","-189.00","--","101622.00","101811.00","--","--","101622.00","--","--","5.09"
"110/05/29","104","4","6589","台康生技","102784.00","95367.00","7417.00","--","--","7417.00","165615.00","--","-158198.00","23350.00","-134848.00","-271.00","-134577.00","--","--","-134577.00","--","--","-134577.00","--","--","--","--","--","--","-1.69"
"110/05/29","104","4","6590","普鴻","226497.00","150462.00","76035.00","--","--","76035.00","51425.00","--","24610.00","1049.00","25659.00","4382.00","21277.00","--","--","21277.00","1.00","--","21278.00","--","--","--","--","--","--","2.49"
"110/05/29","104","4","6593","台灣銘板","676495.00","527459.00","149036.00","--","--","149036.00","88308.00","--","60728.00","-4916.00","55812.00","26445.00","29367.00","--","--","29367.00","-5632.00","--","23735.00","29367.00","--","0.00","23735.00","--","0.00","1.82"
"110/05/29","104","4","6596","寬宏藝術","710818.00","517928.00","192890.00","--","--","192890.00","151469.00","--","41421.00","1468.00","42889.00","7304.00","35585.00","--","--","35585.00","0.00","0.00","35585.00","--","--","--","--","--","--","2.55"
"110/05/29","104","4","6603","富強鑫","2798034.00","2118111.00","679923.00","--","--","679923.00","640573.00","--","39350.00","9940.00","49290.00","10255.00","39035.00","--","--","39035.00","-24384.00","--","14651.00","24141.00","--","14894.00","1329.00","--","13322.00","0.20"
"110/05/29","104","4","6609","瀧澤科","2800646.00","2210457.00","590189.00","--","--","590189.00","384011.00","--","206178.00","48200.00","254378.00","58662.00","195716.00","--","--","195716.00","-5473.00","--","190243.00","195716.00","--","--","190243.00","--","--","2.76"
"110/05/29","104","4","6612","奈米醫材","217244.00","67626.00","149618.00","--","--","149618.00","118074.00","--","31544.00","4995.00","36539.00","15651.00","20888.00","--","--","20888.00","-2347.00","--","18541.00","9143.00","7785.00","3960.00","6037.00","8401.00","4103.00","0.72"
"110/05/29","104","4","6613","朋億","2623617.00","2223906.00","399711.00","--","--","399711.00","231925.00","--","167786.00","31480.00","199266.00","48818.00","150448.00","--","--","150448.00","2525.00","--","152973.00","150448.00","--","--","152973.00","--","--","6.62"
"110/05/29","104","4","6615","慧智","344398.00","239960.00","104438.00","--","--","104438.00","85289.00","--","19149.00","-389.00","18760.00","2539.00","16221.00","--","--","16221.00","--","--","16221.00","16221.00","--","--","16221.00","--","--","1.72"
"110/05/29","104","4","6624","萬年清","147491.00","94400.00","53091.00","--","--","53091.00","41933.00","--","11158.00","-2402.00","8756.00","794.00","7962.00","--","--","7962.00","--","--","7962.00","7962.00","--","--","7962.00","--","--","0.53"
"110/05/29","104","4","6642","富致","331660.00","177502.00","154158.00","--","--","154158.00","90790.00","--","63368.00","3943.00","67311.00","13010.00","54301.00","--","--","54301.00","-4192.00","--","50109.00","54301.00","--","--","50109.00","--","--","2.19"
"110/05/29","104","4","6661","威健生技","277405.00","144180.00","133225.00","--","--","133225.00","120031.00","--","13194.00","10206.00","23400.00","2081.00","21319.00","--","--","21319.00","32.00","--","21351.00","21291.00","--","28.00","21323.00","--","28.00","1.58"
"110/05/29","104","4","6664","群翊","1000560.00","624987.00","375573.00","--","--","375573.00","200323.00","--","175250.00","158434.00","333684.00","66037.00","267647.00","--","--","267647.00","-15896.00","--","251751.00","262815.00","--","4832.00","260010.00","--","-8259.00","5.26"
"110/05/29","104","4","6803","崑鼎","4078753.00","3018765.00","1059988.00","--","--","1059988.00","165874.00","--","894114.00","74765.00","968879.00","130320.00","838559.00","--","--","838559.00","5678.00","--","844237.00","710370.00","--","128189.00","714133.00","--","130104.00","10.84"
"110/05/29","104","4","7402","邑錡","301011.00","161086.00","139925.00","--","--","139925.00","101889.00","--","38036.00","5752.00","43788.00","7467.00","36321.00","0.00","0.00","36321.00","--","--","36321.00","--","--","--","--","--","--","2.12"
"110/05/29","104","4","8024","佑華","597942.00","413642.00","184300.00","--","--","184300.00","182811.00","--","1489.00","11077.00","12566.00","4237.00","8329.00","--","--","8329.00","-5176.00","--","3153.00","8329.00","--","--","3153.00","--","--","0.18"
"110/05/29","104","4","8027","鈦昇","1542420.00","1123083.00","419337.00","--","--","419337.00","414948.00","--","4389.00","6328.00","10717.00","7985.00","2732.00","--","--","2732.00","-175.00","--","2557.00","308.00","--","2424.00","1116.00","--","1441.00","0.01"
"110/05/29","104","4","8032","光菱","4320160.00","3758664.00","561496.00","--","--","561496.00","422516.00","--","138980.00","36110.00","175090.00","41160.00","133930.00","--","--","133930.00","-10836.00","--","123094.00","133566.00","--","364.00","122554.00","--","540.00","2.58"
"110/05/29","104","4","8034","榮群","214776.00","124541.00","90235.00","--","--","90235.00","108899.00","--","-18664.00","5832.00","-12832.00","0.00","-12832.00","--","--","-12832.00","-782.00","--","-13614.00","-12832.00","--","--","-13614.00","--","--","-0.21"
"110/05/29","104","4","8038","長園科","72272.00","73655.00","-1383.00","--","0.00","-1383.00","118381.00","--","-119764.00","35652.00","-84112.00","0.00","-84112.00","--","--","-84112.00","-11672.00","--","-95784.00","-80229.00","--","-3883.00","-91901.00","--","-3883.00","-1.48"
"110/05/29","104","4","8040","九暘","734950.00","478451.00","256499.00","--","--","256499.00","336900.00","--","-80401.00","10674.00","-69727.00","0.00","-69727.00","--","--","-69727.00","75377.00","--","5650.00","-69727.00","--","--","5650.00","--","0.00","-0.84"
"110/05/29","104","4","8042","金山電","3229904.00","2393978.00","835926.00","--","--","835926.00","409825.00","--","426101.00","53762.00","479863.00","50280.00","429583.00","--","--","429583.00","-32770.00","--","396813.00","423480.00","--","6103.00","396643.00","--","170.00","4.06"
"110/05/29","104","4","8043","蜜望實","5108475.00","4781796.00","326679.00","--","--","326679.00","221805.00","--","104874.00","63062.00","167936.00","39000.00","128936.00","--","--","128936.00","20567.00","--","149503.00","128936.00","--","--","149503.00","--","--","1.61"
"110/05/29","104","4","8044","網家","22880411.00","18946423.00","3933988.00","--","--","3933988.00","2882559.00","--","1051429.00","30446.00","1081875.00","229291.00","852584.00","--","--","852584.00","-7800.00","--","844784.00","777839.00","--","74745.00","773177.00","--","71607.00","8.24"
"110/05/29","104","4","8047","星雲","822933.00","537309.00","285624.00","--","--","285624.00","238483.00","--","47141.00","-6579.00","40562.00","13512.00","27050.00","--","--","27050.00","13795.00","--","40845.00","27050.00","--","--","40845.00","--","--","0.65"
"110/05/29","104","4","8048","德勝","1609116.00","1231678.00","377438.00","--","--","377438.00","171650.00","--","205788.00","16893.00","222681.00","41248.00","181433.00","--","--","181433.00","3156.00","--","184589.00","181433.00","--","--","184589.00","--","--","3.51"
"110/05/29","104","4","8049","晶采","1508809.00","1160461.00","348348.00","--","--","348348.00","173647.00","--","174701.00","3814.00","178515.00","38434.00","140081.00","--","--","140081.00","4622.00","--","144703.00","140081.00","--","--","144703.00","--","--","1.11"
"110/05/29","104","4","8050","廣積","4265871.00","2898810.00","1367061.00","--","--","1367061.00","838257.00","--","528804.00","43290.00","572094.00","72588.00","499506.00","--","--","499506.00","-9336.00","--","490170.00","480045.00","--","19461.00","470686.00","--","19484.00","4.45"
"110/05/29","104","4","8054","安國","2304915.00","1408945.00","895970.00","--","--","895970.00","882535.00","--","13435.00","35280.00","48715.00","38960.00","9755.00","--","--","9755.00","-5492.00","--","4263.00","61219.00","--","-51464.00","55254.00","--","-50991.00","0.83"
"110/05/29","104","4","8059","凱碩","1838542.00","1539141.00","299401.00","--","--","299401.00","223704.00","--","75697.00","28887.00","104584.00","3940.00","100644.00","--","--","100644.00","-16972.00","--","83672.00","100644.00","--","--","83672.00","--","--","1.13"
"110/05/29","104","4","8064","東捷","3051538.00","2511708.00","539830.00","--","--","539830.00","489719.00","--","50111.00","36856.00","86967.00","21247.00","65720.00","--","--","65720.00","-19914.00","--","45806.00","63085.00","--","2635.00","43158.00","--","2648.00","0.47"
"110/05/29","104","4","8066","來思達","7742910.00","6687487.00","1055423.00","--","--","1055423.00","689851.00","--","365572.00","-6878.00","358694.00","58388.00","300306.00","--","--","300306.00","24222.00","--","324528.00","201582.00","32276.00","66448.00","247192.00","--","77336.00","10.16"
"110/05/29","104","4","8067","志旭","468422.00","374115.00","94307.00","--","--","94307.00","107190.00","--","-12883.00","2938.00","-9945.00","2840.00","-12785.00","--","--","-12785.00","-16455.00","--","-29240.00","-12717.00","--","-68.00","-29172.00","--","-68.00","-0.28"
"110/05/29","104","4","8068","全達","1508739.00","1419009.00","89730.00","--","--","89730.00","73395.00","--","16335.00","-6316.00","10019.00","0.00","10019.00","0.00","--","10019.00","-682.00","--","9337.00","10019.00","--","0.00","9337.00","--","0.00","0.33"
"110/05/29","104","4","8069","元太","13306503.00","9157773.00","4148730.00","--","--","4148730.00","4597947.00","--","-449217.00","3196182.00","2746965.00","317792.00","2429173.00","-1861568.00","--","567605.00","-481085.00","--","86520.00","539330.00","--","28275.00","55761.00","--","30759.00","0.47"
"110/05/29","104","4","8071","能率網通","2284845.00","1950608.00","334237.00","--","--","334237.00","354825.00","--","-20588.00","50715.00","30127.00","25491.00","4636.00","--","--","4636.00","-18294.00","--","-13658.00","10983.00","--","-6347.00","-7521.00","--","-6137.00","0.21"
"110/05/29","104","4","8074","鉅橡","1194429.00","882844.00","311585.00","--","--","311585.00","150441.00","-106.00","161038.00","8720.00","169758.00","21945.00","147813.00","--","--","147813.00","-25044.00","--","122769.00","147366.00","--","447.00","123822.00","--","-1053.00","2.34"
"110/05/29","104","4","8076","伍豐","2804627.00","2066421.00","738206.00","0.00","2330.00","740536.00","522489.00","--","218047.00","45741.00","263788.00","62710.00","201078.00","--","--","201078.00","108222.00","--","309300.00","236068.00","--","-34990.00","344290.00","--","-34990.00","1.00"
"110/05/29","104","4","8077","洛碁","320063.00","235226.00","84837.00","--","--","84837.00","91764.00","--","-6927.00","-4530.00","-11457.00","178.00","-11635.00","--","--","-11635.00","0.00","--","-11635.00","-11635.00","--","--","-11635.00","--","--","-0.23"
"110/05/29","104","4","8080","永利聯合","452928.00","468950.00","-16022.00","--","--","-16022.00","72728.00","0.00","-88750.00","-51947.00","-140697.00","370.00","-141067.00","--","--","-141067.00","3389.00","--","-137678.00","-132463.00","--","-8604.00","-129074.00","--","-8604.00","-2.07"
"110/05/29","104","4","8083","瑞穎","1252522.00","734232.00","518290.00","--","--","518290.00","148879.00","--","369411.00","23762.00","393173.00","81466.00","311707.00","--","--","311707.00","2963.00","--","314670.00","--","--","--","--","--","--","8.87"
"110/05/29","104","4","8084","巨虹","2223972.00","2212526.00","11446.00","--","--","11446.00","64309.00","--","-52863.00","24092.00","-28771.00","-594.00","-28177.00","--","--","-28177.00","-5304.00","--","-33481.00","-25996.00","--","-2181.00","-31300.00","--","-2181.00","-0.48"
"110/05/29","104","4","8085","福華","1813411.00","1699288.00","114123.00","--","--","114123.00","252696.00","--","-138573.00","-1796.00","-140369.00","44602.00","-184971.00","--","--","-184971.00","-57582.00","--","-242553.00","-184971.00","--","--","-242553.00","--","--","-1.18"
"110/05/29","104","4","8086","宏捷科","4424308.00","2944364.00","1479944.00","--","--","1479944.00","250977.00","--","1228967.00","40637.00","1269604.00","181614.00","1087990.00","--","--","1087990.00","--","--","1087990.00","--","--","--","--","--","--","7.85"
"110/05/29","104","4","8087","華鎂鑫","146224.00","112203.00","34021.00","--","--","34021.00","38455.00","--","-4434.00","-682.00","-5116.00","2934.00","-8050.00","0.00","--","-8050.00","-5072.00","--","-13122.00","-8050.00","--","0.00","-13122.00","--","0.00","-0.27"
"110/05/29","104","4","8088","品安","2011404.00","1824026.00","187378.00","--","--","187378.00","97497.00","4.00","89885.00","25902.00","115787.00","19049.00","96738.00","--","--","96738.00","-5524.00","--","91214.00","--","--","--","--","--","--","1.67"
"110/05/29","104","4","8089","康全電訊","1521139.00","1089863.00","431276.00","--","--","431276.00","458801.00","--","-27525.00","11238.00","-16287.00","9106.00","-25393.00","9182.00","--","-16211.00","19140.00","--","2929.00","-11582.00","--","-4629.00","8880.00","--","-5951.00","-0.29"
"110/05/29","104","4","8091","翔名","2549467.00","1949668.00","599799.00","--","--","599799.00","251550.00","--","348249.00","27029.00","375278.00","63917.00","311361.00","--","--","311361.00","-1540.00","--","309821.00","310705.00","--","656.00","309316.00","--","505.00","5.43"
"110/05/29","104","4","8092","建暐","395985.00","342716.00","53269.00","--","--","53269.00","81677.00","--","-28408.00","-120.00","-28528.00","79.00","-28607.00","--","--","-28607.00","-1582.00","--","-30189.00","-28607.00","--","--","-30189.00","--","--","-0.74"
"110/05/29","104","4","8093","保銳","539467.00","381232.00","158235.00","--","--","158235.00","201821.00","--","-43586.00","16497.00","-27089.00","7916.00","-35005.00","--","--","-35005.00","-1292.00","--","-36297.00","-35003.00","--","-2.00","-36339.00","--","42.00","-0.55"
"110/05/29","104","4","8096","擎亞","41015211.00","40107233.00","907978.00","--","--","907978.00","782254.00","--","125724.00","137983.00","263707.00","69468.00","194239.00","--","--","194239.00","17006.00","--","211245.00","219995.00","--","-25756.00","237001.00","--","-25756.00","1.80"
"110/05/29","104","4","8097","常珵","55000.00","47887.00","7113.00","--","--","7113.00","35540.00","--","-28427.00","69.00","-28358.00","0.00","-28358.00","--","--","-28358.00","202.00","--","-28156.00","-28358.00","--","0.00","-28156.00","--","0.00","-1.16"
"110/05/29","104","4","8099","大世科","3522086.00","2803373.00","718713.00","--","--","718713.00","615187.00","--","103526.00","3355.00","106881.00","18225.00","88656.00","--","--","88656.00","-28257.00","--","60399.00","87532.00","2447.00","-1323.00","59455.00","2447.00","-1503.00","1.34"
"110/05/29","104","4","8107","大億金茂","964439.00","740806.00","223633.00","--","--","223633.00","171238.00","--","52395.00","138017.00","190412.00","44703.00","145709.00","-36495.00","--","109214.00","-37661.00","--","71553.00","78197.00","--","31017.00","48902.00","--","22651.00","0.69"
"110/05/29","104","4","8109","博大","933277.00","448644.00","484633.00","--","--","484633.00","142490.00","--","342143.00","60370.00","402513.00","71856.00","330657.00","--","--","330657.00","-11942.00","--","318715.00","330657.00","--","--","318715.00","--","--","5.54"
"110/05/29","104","4","8111","立碁","783854.00","642244.00","141610.00","--","--","141610.00","235593.00","--","-93983.00","3812.00","-90171.00","1586.00","-91757.00","--","--","-91757.00","-21445.00","--","-113202.00","-91691.00","--","-66.00","-113129.00","--","-73.00","-0.78"
"110/05/29","104","4","8121","越峰","2394565.00","2332765.00","61800.00","--","--","61800.00","478409.00","--","-416609.00","-76396.00","-493005.00","6192.00","-499197.00","--","--","-499197.00","-117148.00","--","-616345.00","-420286.00","--","-78911.00","-484052.00","--","-132293.00","-2.30"
"110/05/29","104","4","8147","正淩","824405.00","574905.00","249500.00","0.00","0.00","249500.00","173003.00","--","76497.00","13073.00","89570.00","11036.00","78534.00","0.00","--","78534.00","3095.00","--","81629.00","78534.00","0.00","0.00","81629.00","0.00","0.00","3.51"
"110/05/29","104","4","8155","博智","1529061.00","1282365.00","246696.00","--","--","246696.00","140597.00","--","106099.00","7132.00","113231.00","20548.00","92683.00","--","--","92683.00","3081.00","--","95764.00","92683.00","0.00","0.00","95764.00","0.00","0.00","1.81"
"110/05/29","104","4","8171","天宇","2219852.00","2196839.00","23013.00","--","--","23013.00","167957.00","--","-144944.00","22604.00","-122340.00","-6240.00","-116100.00","--","--","-116100.00","-4869.00","--","-120969.00","-116100.00","--","--","-120969.00","--","--","-2.25"
"110/05/29","104","4","8176","智捷","1324330.00","969569.00","354761.00","58.00","715.00","355418.00","380208.00","--","-24790.00","9626.00","-15164.00","-623.00","-14541.00","--","--","-14541.00","-9251.00","--","-23792.00","20970.00","--","-35511.00","14948.00","--","-38740.00","0.27"
"110/05/29","104","4","8182","加高","2817432.00","2367065.00","450367.00","--","--","450367.00","328552.00","--","121815.00","23701.00","145516.00","41700.00","103816.00","--","--","103816.00","-46885.00","--","56931.00","103114.00","--","702.00","56791.00","--","140.00","0.96"
"110/05/29","104","4","8183","精星","2640170.00","2535226.00","104944.00","--","--","104944.00","184095.00","--","-79151.00","2697.00","-76454.00","1360.00","-77814.00","--","--","-77814.00","-7715.00","--","-85529.00","-77814.00","--","--","-85529.00","--","--","-0.68"
"110/05/29","104","4","8234","新漢","5508430.00","4095978.00","1412452.00","--","--","1412452.00","1151053.00","--","261399.00","943.00","262342.00","67918.00","194424.00","--","--","194424.00","5997.00","--","200421.00","195709.00","--","-1285.00","201888.00","--","-1467.00","1.40"
"110/05/29","104","4","8240","華宏","9619571.00","8662484.00","957087.00","--","--","957087.00","833332.00","--","123755.00","-76243.00","47512.00","38834.00","8678.00","--","--","8678.00","-95882.00","--","-87204.00","1294.00","--","7384.00","-88458.00","--","1254.00","0.01"
"110/05/29","104","4","8255","朋程","3548298.00","2420256.00","1128042.00","--","--","1128042.00","462676.00","--","665366.00","71496.00","736862.00","125265.00","611597.00","--","--","611597.00","-3659.00","--","607938.00","606919.00","--","4678.00","603260.00","--","4678.00","8.13"
"110/05/29","104","4","8277","商丞","581645.00","520352.00","61293.00","--","--","61293.00","184572.00","0.00","-123279.00","-3830.00","-127109.00","76.00","-127185.00","--","--","-127185.00","6584.00","--","-120601.00","-127185.00","0.00","0.00","-120601.00","--","--","-1.39"
"110/05/29","104","4","8279","生展","644458.00","418863.00","225595.00","--","--","225595.00","142848.00","--","82747.00","2639.00","85386.00","18431.00","66955.00","--","--","66955.00","-81.00","--","66874.00","--","--","--","--","--","--","3.76"
"110/05/29","104","4","8284","三竹","942697.00","717202.00","225495.00","0.00","0.00","225495.00","214986.00","--","10509.00","45732.00","56241.00","2650.00","53591.00","--","--","53591.00","-331.00","--","53260.00","--","--","--","--","--","--","1.49"
"110/05/29","104","4","8289","泰藝","1612070.00","1287228.00","324842.00","--","--","324842.00","277780.00","--","47062.00","17795.00","64857.00","11369.00","53488.00","--","--","53488.00","-19438.00","--","34050.00","53481.00","--","7.00","34139.00","--","-89.00","0.70"
"110/05/29","104","4","8291","尚茂","549947.00","553340.00","-3393.00","--","--","-3393.00","66550.00","--","-69943.00","556.00","-69387.00","14854.00","-84241.00","--","--","-84241.00","-2278.00","--","-86519.00","--","--","--","--","--","--","-1.11"
"110/05/29","104","4","8299","群聯","37409177.00","29781713.00","7627464.00","--","--","7627464.00","3400560.00","--","4226904.00","246360.00","4473264.00","576571.00","3896693.00","--","--","3896693.00","-131438.00","--","3765255.00","4000009.00","--","-103316.00","3875369.00","--","-110114.00","20.41"
"110/05/29","104","4","8342","益張","1467976.00","1172216.00","295760.00","--","--","295760.00","173864.00","--","121896.00","11169.00","133065.00","21262.00","111803.00","--","--","111803.00","-3675.00","--","108128.00","109606.00","--","2197.00","106111.00","--","2017.00","4.13"
"110/05/29","104","4","8349","恒耀國際","9696504.00","7372275.00","2324229.00","--","--","2324229.00","1455609.00","1731.00","870351.00","74272.00","944623.00","278160.00","666463.00","--","--","666463.00","-264763.00","--","401700.00","493987.00","--","172476.00","278489.00","--","123211.00","5.41"
"110/05/29","104","4","8354","冠好","936632.00","722743.00","213889.00","--","--","213889.00","134592.00","--","79297.00","20679.00","99976.00","25211.00","74765.00","--","--","74765.00","17841.00","--","92606.00","74765.00","--","--","92606.00","--","--","1.17"
"110/05/29","104","4","8358","金居","4265123.00","4109262.00","155861.00","--","--","155861.00","292561.00","--","-136700.00","-117743.00","-254443.00","-16555.00","-237888.00","--","--","-237888.00","-12379.00","--","-250267.00","-201517.00","--","-36371.00","-213896.00","--","-36371.00","-0.96"
