"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5471 - 松翰","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/19","        184,716,210","        514,807,934","        642,544,890","        105,338,292","3.20000000","0.0","        537,206,598","0.0","0.0","                  0","          8,000,000","        111,635,202","                  0","                  0","","無","","本公司年度結算如有盈餘，除依法繳納一切稅捐及彌補以往年度虧損外，次提百分之十為法定公積，及依主管機關規定提撥或迴轉特別盈餘公積，其餘數連同上一年度累積未分配盈餘，按下列方式分派之：
一、員工紅利百分之十以上。
二、董事、監察人酬勞百分之五以下。
三、其餘為股東股利，其中現金股利不得低於股利總數之百分之十。
前項盈餘分配之種類及比例，授權董事會視當年度實際獲利、資金狀況及其他內外在環境之變更調整，並提請股東會決議之。","",
"5484 - 慧友","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","        -78,511,128","        -64,092,774","       -141,403,606","       -141,403,606","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第十九條：
公司每年決算後如有盈餘，先提繳所得稅款、彌補已往虧損後，就其餘額提法定盈餘公積百分之十，及按法令規定提列特別盈餘公積，如尚有盈餘依百分比再分派如下： 
一、員工紅利百分之一至十二。
二、董事監察人酬勞百分之三。
三、股東紅利由董事會擬具分配議案，提請股東會決議分派之。
前項所提列特別盈餘公積，係指如當年度帳列股東權益產生減項金額(如長期股權投資未實現跌價損失，累積換算調整數等)自當年度稅後盈餘與前期未分配盈餘提列相同數額之特別盈餘公積，屬前期累積之股東權益減項金額，則自前期未分配盈餘提列相同數額之特別盈餘公積不得分派。嗣後股東權益減項金額有迴轉時，得就迴轉部分分派盈餘。
股利發放以健全公司財務結構及配合未來業務成長性為最高原則。股利發放流程乃依公司法規定於每年由董事會考量公司獲利狀況根據未來營運需求，並保障投資者權益，擬具盈餘分配議案，經股東常會通過後辦理。採盈餘轉增資、資本公積轉增資及現金股利三方式配合處理，如有適當投資計劃而能增加公司獲利率，則以盈餘轉增資或資本公積轉增資因應，當資本擴充影響股利水準時，則採現金發放因應，股票股利佔0%-90%，現金股利佔10%-100%，實際發放金額以股東會通過金額為之。","",
"5515 - 建國","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/04","        437,242,468","      1,076,890,431","      1,438,586,974","      1,083,467,843","1.00000000","0.0","        355,119,131","0.0","0.0","                  0","         14,072,000","         14,072,000","                  0","                  0","","無","","第 廿三 條：本公司每年決算如有盈餘時，除彌補歷年虧損，並依法提繳所得稅外，應先提法定盈餘公積百分之十，另依主管機關規定，公司如有長期股權投資未實現跌價損失、累積換算調整數等股東權益減項時，在分配盈餘前，應先在下列限額內提列相同數額之特別盈餘公積：
一、股東權益減項中屬於當年度發生之金額，其提列之特別盈餘公積以不超過當年度稅後盈餘加計以前年度累積未分配盈餘之合計數為限。
二、股東權益減項中屬於以前年度發生之金額，以不超過以前年度累積未分配盈餘扣除第一款已提列數後之餘額為限。
嗣後股東權益減項如有迴轉時，得就迴轉部份分派盈餘。
其餘額於撥付董監事酬勞金額為百分之零點五至百分之三，員工紅利分派比率為千分之一至百分之三後，其餘由董事會擬定盈餘分配案提請股東會核定之，上述員工紅利中之股票紅利發放對象包含符合一定條件之從屬公司員工，其條件授權公司董事會決定之。","",
"5519 - 隆大","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/20","         13,662,385","        606,874,420","        552,123,837","        177,123,837","1.00000000","0.0","        150,000,000","1.50000000","0.0","         22,500,000","         22,068,163","         22,068,163","                  0","                  0","0.00000","無","","本公司為綜合營造業並為住宅及大樓開發租售業。為因應相關多角化經營及適當擴充規模並提升競爭力以求永續發展所需之資金，並兼顧各年度股利之穩定及股東對現金流入之需求，宜採彈性分派率及彈性現金發放率。本公司股東會對於第一項未分配盈餘分派時，以其百分之二十至百分之百作為股利總額的提撥原則，並以發放現金股利為優先。惟有重大投資計劃或推案或為清償債務改善財務結構而需要鉅額資金支應者，得將現金股利發放率調為百分之二十至百分之五十，其餘分派股票股利。但如股利總額每股在新台幣伍角以下（含）時，基於經濟原則，得改採全部分派股票股利或現金股利或保留不分派，由董事會依第一項規定擬案提請股東大會決議分派之。","",
"5521 - 工信","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/26","        104,705,480","         95,569,671","        196,272,509","        109,390,656","0.25000000","0.0","         86,881,853","0.0","0.0","                  0","          2,772,825","          2,772,825","                  0","                  0","0.00000","無","","第十八條︰本公司年度決算如有盈餘，應先提繳稅款，彌補以前年度虧損，次提百分之十為法定盈餘公積，如尚有盈餘加計期初可分配盈餘，由董事會擬議後提請股東常會決議之，其股東紅利之分派採股票股利及現金股利二種方式配合發放，現金股利所佔比率以不低於股東紅利總額的百分之十，惟員工紅利應為盈餘分配之百分之三，董監酬勞應為盈餘分配之百分之三。前項盈餘分配，如有必要時得另提特別盈餘公積後，再行分派股利。","",
"5522 - 遠雄","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/06","     11,658,618,754","      6,694,437,402","     12,927,430,565","     11,674,280,703","1.50000000","0.0","      1,253,149,862","0.0","0.0","                  0","         12,919,071","         25,838,141","                  0","                  0","0.00000","無","","分派盈餘時得視當時及未來狀況保留適當盈餘不予分派，分派比率如下：
(一)董事、監察人酬勞0%~2%；
(二)員工紅利2%，其中員工分配股票股利之對象，得包括符合董事會或其授權之人所定條件之從屬公司員工；
(三)股東紅利96%~98%，得以股票及現金股利二方式配合處理，惟現金股利以不低於股利總額50%之比率為原則，視當時之投資計劃及資本結構決定二者間之比例。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"5525 - 順天","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/06","        440,574,566","        620,588,502","        724,377,159","        247,252,418","1.70000000","0.0","        405,556,031","0.30000000","0.0","          7,156,871","          9,940,099","          9,940,099","                  0","                  0","","無","","本公司每年決算後當期淨利，應先彌補虧損
，次就其餘額提存百分之十為法定盈餘公積
，並依法令規定提列及迴轉特別盈餘公積後
，如尚有盈餘，連同上一年度累積未分配盈
餘及當年度未分配盈餘調整數額提撥百分之
三十以上，按下列方式分派之：
一、員工紅利不低於百分之一。
二、董事、監察人酬勞不高於百分之三。
三、股東股利百分之九十六，其中現金股利
不得低於股利總額百分之十，但現金股利每
股若低於0.1元則不予發放，改以股票股利
發放。","",
"5531 - 鄉林","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/27","        744,968,472","      2,483,566,987","      2,656,615,704","        805,615,704","0.0","0.0","                  0","3.00000000","0.0","        185,100,000","                  0","         22,577,882","                  0","                  0","","無","","本公司年度稅後淨利，應先彌補虧損，次提百分之十法定盈餘公積，必要時依法令及主管機關規定提撥或迴轉特別盈餘公積，其餘額依序作下列分配：
一、董事、監察人酬勞不高於百分之一。
二、員工紅利不低於百分之一。
三、餘額由董事會擬具分派議案，提請股東會決議分派之。
本公司考量平衡穩定之股利政策，將視投資資金需求及對每股盈餘之稀釋程度，適度採取股票股利或現金股利方式發放，其中現金股利發放額度額為不低於股東股利總數之10﹪，唯每股現金股利低於新台幣0.1元或由董事會綜合考量公司當年度財務報表之負債比例高於50%時或當年度有重大資本支出規劃時，得調降現金股利之成數或改發股票股利。","",
"5533 - 皇鼎","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/06","      2,003,038,527","        751,745,776","      2,672,076,744","      2,428,907,102","0.50000000","0.0","        121,584,822","0.50000000","0.0","         12,158,482","          4,320,000","                  0","          5,961,000","            336,589","0.02768","無","","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，另依法酌提特別盈餘公積後，其餘額由董事會擬具分配案送股東會決議分配之，但其中董監事酬勞不得高於百分之二，且員工紅利不得低於百分之一，最高不得高於百分之五。
本公司股利之發放，其中現金股利維持不低於百分之三十。
前項員工紅利之分配對象，包括符合一定條件之從屬公司員工。","",
"5534 - 長虹","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/25","      5,305,043,642","      5,063,001,588","      4,082,621,409","      2,340,922,035","6.50000000","0.0","      1,617,292,274","0.50000000","0.0","         12,440,710","          2,500,000","         25,000,000","                  0","                  0","0.00000","無","","本公司年度總決算後，所得盈餘除依法完納一切稅捐外，應先彌補以往年度虧損，次提百分之十為法定盈餘公積，另依主管機關規定提撥或迴轉特別盈餘公積後，其餘額依序作下列分配：
（一）股東股利不低於百分之二十；每股分配金額未達新台幣０．一元時，得保留之。
（二）董事、監察人酬勞不高於當年度盈餘分配項目合計總額百分之一。
（三）員工紅利不低於當年度盈餘分配項目合計總額百分之一並得以增資配股方式行之，分配之對象，得包括符合董事會或其授權之人所訂條件之從屬公司員工。
（四）餘額由董事會擬具分配案，經股東會決議分配之。
本公司考量平衡穩定之股利政策，將視投資資金需求及對每股盈餘之稀釋程度，適度採股票股利或現金股利方式發放，其中現金股利發放額度為不低於20％。","",
"5538 - 東明-KY","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/19","        186,639,341","        236,774,739","        399,736,606","        189,736,606","1.25000000","0.0","        210,000,000","0.0","0.0","                  0","                  0","                  0","                  0","                  0","","無","","於掛牌期間，除開曼法令、上市（櫃）規範或本章程另有規定，或附於股份之權利另有規範外： 
(1)本公司於會計年度終了時如有盈餘（包括先前年度之盈餘），應先提繳稅款，彌補以往虧損（包括先前年度之虧損），次提法定盈餘公積（如應）及特別盈餘公積（如有），剩餘者（下稱「可分配盈餘」）得由股東常會以普通決議，依下列方式分派之： 
(a) 千分之ㄧ以上之可分配盈餘作為員工紅利； 
(b) 不超過百分之五之可分配盈餘作為董事酬勞； 
(c) 可分配盈餘於扣除本條第(a)、(b)項金額後，就剩餘之可分配盈餘，以不低於該剩餘之可分配盈餘之百分之十，依股東持股比例，派付股息予股東，其中現金股利之數額，不得低於該次派付股息總額之百分之十。 
(2)分派股息、紅利或其他利益予股東，均應以新臺幣為之。","",
"5607 - 遠雄港","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/26","        135,616,260","        183,593,983","        266,901,622","        266,901,622","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","第三十六條：本公司所處產業環境多變，企業生命週期正值成長期，股利之分派應考量公司未來資金需求及長期財務規劃，每年年終結算如有盈餘，除提付應納所得稅款外，應先彌補以往年度虧損，次就其餘額提出百分之十為法定盈餘公積，並依法提列或迴轉特別盈餘公積；當年度如尚有餘額併同以前年度未分配盈餘，由董事會擬定分派案，提請股東會通過後分派之，惟分派盈餘時得視當時及未來狀況酌予保留外，分派比率：
(一)員工紅利百分之三。
(二)董事、監察人酬勞百分之一。
(三)股東紅利百分之九十六。
股利之發放將採股票股利及現金股利二方式配合處理，視當時之投資計劃及資本結構決定二者間之比例，惟現金股利以不高於股利總額之百分之五十為原則，且其比率得由股東會決議調整之。","",
"5608 - 四維航","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/11","        985,037,676","        353,600,307","      1,525,408,348","      1,122,058,317","1.00000000","0.0","        403,350,031","0.0","0.0","                  0","          8,000,000","          8,500,000","                  0","                  0","0.00000","無","","第卅二條：本公司年度總決算如有盈餘，於依法繳納稅捐，彌補以往年度虧損，次提百分之十法定盈餘公積，並依法令及主管機關規定提列特別盈餘公積或迴轉特別盈餘公積後，其餘加計前期累計未分配盈餘。由董事會擬具分配議案提請股東會通過後分配之，其中員工紅利不得低於百分之二，董事及監察人酬勞不得高於百分之五。
第卅二條之一：為因應海運市場之競爭，本公司之股利發放政策係以維持公司長期財務結構之健全及未來營運之成長與擴展為原則，採優先保留營運及擴展所需之資金後，剩餘之盈餘才以現金股利或股票股利方式發放。
上項股利政策其執行比率為配發之股利當中，股票股利(含盈餘配股及公積配股)佔百分之五十以下；現金股利則在百分之五十以上。","",
"5706 - 鳳凰","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/17","         24,579,737","        184,733,221","        174,883,049","            860,624","2.85000000","0.15000000","        183,181,500","0.0","0.0","                  0","          3,663,630","          5,495,445","                  0","                  0","0.00000","無","","本公司年度結算，如有盈餘，應先完納一切稅捐及彌補累積虧損，次提百分之十為法定盈餘公積，再依法令或主管機關規定提撥特別盈餘公積，次就其餘額連同以前年度累積未分配盈餘作為可分配之盈餘。盈餘之分配得依公司財務、業務及經營面等狀況，考量當年度盈餘部份或全數分配，並按下列比率分配之：
一、員工紅利百分之三。
二、董事酬勞百分之二。
三、餘額由董事會擬具分配方案。
本公司為一成熟型產業，基於健全財務規劃以求永續經營，及滿足股東對現金流入之需求，每年之現金股利不低於當年度發放現金及股票股利合計數的百分之十，最高以100%為上限。以上由董事會擬定盈餘分配案後，提請股東會決議分配之。","",
"5871 - 中租-KY","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/05/30","      2,301,588,713","      5,883,044,400","      8,280,646,448","      5,293,155,208","2.00000000","0.0","      1,991,660,830","1.00000000","0.0","         99,583,041","          4,706,432","            882,456","                  0","                  0","0.00000","無","","公司章程第117-123條(101.5.10版)
117. 於不違反公司法、本章程第118條，且除任一股份所附之權利另有規定外，公司得依董事會決議通過，並經股東常會普通決議通過之盈餘分派議案分派盈餘。
118. 本公司以投資控股為業，各被控股公司之所處環境及成長階段不盡相同，尚難區分成長階段，因此，盈餘分派將視各會計年度所需之資本支出而有變動。公司如有盈餘，於擬訂該盈餘分派議案時，董事會應就每會計年度提撥盈餘作為：(i)支付相關會計年度之稅捐；(ii)彌補歷年虧損；(iii)主管機關依公開發行公司規則要求提撥之特別盈餘公積。在不違反公司法之情形下，於合併歷年累積未分配盈餘而由董事會依本章程第121條於每會計年度為發展目的而提撥保留盈餘適宜之特定數額作為公積後，剩餘利潤經股東同意後依下列次序及方式分派之：
(a). 員工紅利介於0.01%至1%之間；
(b). 董事紅利介於0.01%至0.1%之間；及
(c). 股東股息應不少於剩餘利潤之20%，其中至少30%應以現金發放。
員工紅利之分配依董事會決定得以現金或以已繳清尚未發行股份之價金並記為已繳清股款之股份發行方式分配予員工。當員工紅利以發行已繳清股款股份之方式配發時，符合一定條件之從屬公司員工得受股票紅利之分配。公司就未分派之股息及紅利概不支付利息。
119. 除以公司已實現或未實現利益、股份發行溢價帳戶或以公司法允許之其他款項支付股息或為其他分派外，公司不得發放股息或為其他分派。除股份所附權利另有規定者外，所有股息及其他分派應依股東持有股份之比例計算之。如股份發行條件係從一特定日期開始計算股息，則該股份之股息應依此計算。
120. 在不違反第118條之前提下，董事得決定全部或部分之股息或其他分派以特定資產為之（得為他公司之股份、債券或有價證券），或以其中一種或多種方式支付，惟(a)其分派之財產及抵充之數額應經股東會決議；且(b)應取得收受財產股東之同意。分派財產之價值及抵充之數額，應於董事會提呈股東會決議前應經中華民國會計師查核簽證。倘此一分派方式有所困難，董事得以其認為便捷之方式解決，並得依其前述確定之資產價值向股東支付現金，以調整所有股東的權利，並得就特定資產設立信託。
121. 董事於發放股息或其他分派前，自公司盈餘或利潤中提撥部分其認為適當之準備金，由董事決定支應公司所有目的或用於公司業務。
122. 股東如因任何原因應向公司支付任何款項，董事得從應支付予該股東之股息或其他分派中扣抵之。任何股息、其他分派、利息或與股份有關的其他現金支付款項得以匯款轉帳給股份持有者，或以支票或認股權憑證直接郵寄到股份持有者的登記地址。於共同持有股份之情形，任何股息、分派、利息或股份相關之現金得支付給股東名冊所載第一列名之持有人或共同持有人書面指示之其他人之其他地址。每一支票或憑證應憑收件人的指示支付。如二人以上之人登記為股份共同持有人，任一人得於收迄該等股息、其他分派、紅利或與股份有關的其他現金支付款項後出具有效收據。
123. 不能支付給股東之股息或其他分派及/或在發放公告日起6個月之後仍無人主張的股息或其他分派，董事得決定支付到以公司名義開立的獨立帳戶，惟公司不構成該帳戶的受託人，且該股息或其他分配仍屬應支付予股東之債務。如自發放公告日起6年之後仍無人請求之股息或其他分派將視為股東已拋棄其可請求之權利，並轉歸公司所有。","",
"5876 - 上海商銀","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/06","      4,896,106,566","     10,143,545,661","     11,870,745,385","      5,368,110,062","1.50000000","0.0","      5,573,687,423","0.25000000","0.0","         92,894,790","         56,600,000","         30,000,000","                  0","                  0","0.00000","無","","本銀行每年度營業純益於完納一切稅捐並彌補以往年度虧損後， 應依法令規定提列法定盈餘公積， 但法定盈餘公積已達資本總額時不在此限。再依法令規定或視營運需求， 提列或迴轉特別盈餘公積。如尚有盈餘則併同以前年度累積未分配盈餘， 按照後開各款， 由董事會議定分配案，提出於股東常會請求承認。 
一、股東股息紅利。 
二、董事、監察人酬勞。 
三、員工紅利不得少於千分之一。 
四、其餘之款轉入下屆帳內。","",
"5880 - 合庫金","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/20","        304,021,920","      8,496,666,600","      4,954,939,477","        647,806,124","0.50000000","0.0","      4,307,133,353","0.0","0.50000000","        430,713,335","         49,549,395","          1,521,166","                  0","                  0","0.00000","無","","本公司為持續擴充規模與增加獲利能力，並兼顧相關法規，採取剩餘股
利政策。 
本公司每年度決算有稅後盈餘時，應先彌補以往年度虧損後，再提法定  
盈餘公積，並得依法令規定及業務需要提列或迴轉特別盈餘公積，再就
其餘額提列員工紅利為萬分之二至萬分之十六，董監事酬勞最高不超過
百分之一，剩餘部分連同以前會計年度未分配盈餘，由董事會擬具盈餘
分配議案，提請股東會決議分派股東股利或保留之。 
前項股東股利之分派，其中現金股利不低於百分之十，其餘為股票股利。倘每股分派現金股利不足○．一元時，除股東會另有決議外，不予分派。","",
"5906 - 台南-KY","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/27","        580,608,318","       -660,097,976","        -76,235,067","                  0","0.0","0.0","                  0","0.0","0.0","                  0","                  0","                  0","                  0","                  0","0.00000","無","","本公司章程第109條:
(a)本公司每會計年度之盈餘，於完納應付稅捐並填補以前年度之累積虧損後，當本公司股份於任一中華民國證券交易市場上交易時，應依照公開發行公司適用法令之要求，(i) 先提出百分之十為法定盈餘公積（以下簡稱「法定盈餘公積」），以及(ii) 任何依中華民國主管機關（包括但不限於金管會或適用之任一中華民國證券交易市場）之要求而提撥之特別公積，該特別盈餘公積提列之順序應於提列法定盈餘公積之後，分配董事酬勞及員工紅利之前。
(b)董事會得於分配股息或資本分派前，自公司提撥部分其認適當之準備金或為公司之任何目的公司業務之用。
(c) 本公司每會計年度結算若有盈餘時，該盈餘應先於完納應付稅捐並填補以前年度之累積虧損、並依據本章程第&amp;#8206;109條第(a)及第(b)項之規定提撥法定盈餘公積、特別公積及其他公積後（以下稱「本期可分配盈餘」），方能作為分派給股東之股息分配。本期可分配盈餘及上年度累積未分配盈餘，得用於分派股息予股東。董事會應決議推薦發放或支付股息且該股息不得低於「本期可分配盈餘」之百分之三十。
(d) 股息分配或資本分派均不包含利息。","",
"5907 - 大洋-KY","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/27","      1,793,601,238","        986,226,187","      2,681,204,806","      2,082,707,806","3.00000000","0.0","        598,497,000","0.0","0.0","                  0","                  0","          9,158,000","                  0","                  0","","無","","本公司得經普通決議宣布發放股利。本公司每年結算如有盈餘，於依法完納稅捐，彌補以往年度虧損，提列不低於百分之十作為盈餘公積，再就其餘額加上以往年度累積未分配盈餘，作為當年度可供分配之盈餘，而由董事會參酌目前及未來行業景氣之狀況，考量資金之需求及財務結構，就當年度可供分配之盈餘之一部或全部，擬定當年度盈餘分派案，提請股東會通過後分配之；當年度盈餘分派案包含員工紅利、董事酬勞與股東股利，其計算方式如下：(1) 員工紅利：不少於當年度盈餘分派案金額百分之一為員工紅利，員工部份得包含一定條件之從屬公司員工。(2) 董事酬勞：不高於當年度盈餘分派案金額百分之三為董事酬勞(3) 股東股利：以不低於當年度稅後盈餘之百分之十為發放原則，得以股票股利與現金股利之方式分派之。為達平衡穩定之股利政策，本公司股東股利分派時，其中現金股利不得低於股利總數之百分之十，但現金股利若每股低於0.1 元或現金流量表所載的營業活動淨現金流入，超過投資活動的淨現金流出金額，未達實收資本額百分之十時，得經董事會決議，改以分派股票股利，並經股東會特別決議後分配之。","",
"6005 - 群益證","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/18","        -47,824,033","      1,471,784,302","      1,148,817,108","         82,734,264","0.45000000","0.0","      1,066,082,844","0.0","0.0","                  0","         25,435,587","         14,376,636","                  0","                  0","0.00000","無","","　　依本公司章程規定年度總決算如有盈餘，應先提繳稅款，
彌補已往虧損，次提百分之十法定盈餘公積，百分之二十特別
盈餘公積，及依法應提列金額，其可分配餘額必要時得經股東
會決議酌予保留部分盈餘後，再依下列比率分配之。
1.董事監察人酬勞百分之一至百分之四。
2.員工紅利百分之一至百分之三。
3.其他餘額作為股東股利。
　　本公司為持續擴充規模與增加獲利能力，並兼顧資本適足
率，採取剩餘股利政策。可分配餘額扣除保留部分盈餘後之金
額不低於可分配餘額百分之十。股利種類：依據本公司資本預
算計畫，分派股票股利以保留所需資金，其餘部分得以現金方
式分派，現金股利不低於百分之十。","",
"6024 - 群益期","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/05/20","         -7,969,852","        257,932,453","        179,554,018","            396,772","1.49300384","0.0","        179,157,246","0.0","0.0","                  0","          3,732,443","          3,732,443","                  0","                  0","0.00000","無","","第二十七條：
本公司每屆決算所得盈餘，除依法完納稅捐及彌補以前年度虧損外，應先提列百分之十為法定盈餘公積，並依證交法第四十一條規定提列百分之二十為特別盈餘公積，次就其餘額加計以前年度未分配盈餘後，除酌予保留部份外，按下列比例分派：
一、董事監察人酬勞金百分之二。
二、員工紅利百分之二。
三、股東紅利百分之九十六。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","董監酬勞(元)","員工紅利-現金紅利金額(元)","員工紅利-股票紅利金額(元)","員工紅利-股票紅利股數(股)","員工紅利-股票紅利股數佔盈餘轉增資之比例(%)","有無全數分派員工股票紅利而股東未配發股票股利之情事","股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性","摘錄公司章程-股利分派部分","備註",
"6108 - 競國","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/23","        636,946,469","        158,083,606","        764,045,277","        620,135,897","0.90000000","0.0","        143,909,380","0.0","0.0","                  0","          6,000,000","         14,783,313","                  0","                  0","0.00000","無","","本公司年度總決算如有盈餘，應先提繳稅款及
彌補以往虧損，次提百分之十為法定盈餘公積，
並按法令規定提列特別盈餘公積，餘提列員工
紅利不得低於百分之五，董監酬勞不得高於百
分之三，其餘加計以前年度未分配盈餘後，由
董事會擬定分配案，提請股東會決議分派之。
配合本公司未來更新設備及擴充需求，現金股
利分派之比例以不低於股利分派總額之百分之
十，餘以股票股利分派之。","",
"6112 - 聚碩","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/23","         71,178,415","        210,189,817","        253,403,213","         44,947,707","2.00000000","0.0","        166,764,406","0.50000000","0.50000000","          8,338,220","          5,480,000","         25,668,524","                  0","                  0","0.00000","無","","本公司每年結算，如有盈餘，除盡先彌補歷年虧損，並依法提繳營利事業所得稅外，應先提列法定盈餘公積百分之十及依需要酌予提列特別盈餘公積，並得視業務狀況酌予保留一部份後，次就其餘額連同以前年度累積未分配盈餘作為可分配之盈餘，按下列百分比分配之：
1.員工紅利不得低於百分之十，若員工紅利配發新股，則以股東會開會前一日之收盤價折算員工股票紅利股數。
2.董事、監察人酬勞不得高於百分之三。
3.股東股利。
上述員工分配股票紅利之發放對象得包含本公司持股超過百分之五十之從屬公司之員工。","",
"6115 - 鎰勝","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/25","        691,592,954","        645,526,144","      1,289,641,024","        686,992,656","3.50000000","0.0","        602,648,368","0.0","0.0","                  0","         12,000,000","         46,211,000","                  0","                  0","","無","","本公司每年決算盈餘於彌補歷年虧損、提繳所得稅、依法提列法定盈餘公積10%，及依法提列或迴轉特別盈餘公積，分配董監酬勞百分之五以下，員工紅利百分之十以下，但不得為零，其餘部分並加計期初未分配盈餘由董事會擬定分配案提請股東會決議分派之。另外，本公司所處產業環境多變，企業生命週期正值成長階段，為考量本公司長期財務規劃及滿足股東對現金流入之需求，每年發放現金股利不得低於現金股利及股票股利合計數之百分之二十。","",
"6116 - 彩晶","股東會確認","102年 年度","102/01/01~102/12/31","1","0","103/06/12","     -1,640,926,142","      6,176,813,374","      4,126,020,582","        314,262,232","0.15000000","0.0","        439,818,270","1.15000000","0.0","        337,194,008","         84,237,753","                  0","        315,891,577","         31,875,035","8.63660","無","","本公司之股利政策如下：
本公司所處產業為成長迅速之新興產業，企業生命週期正值穩定成長階段，為穩固市場競爭地位，仍將繼續投資擴建。基於未來資金需求及持續擴大資本規模之長期財務規畫之考量，本公司採行剩餘股利政策，視公司未來投資環境、國內外競爭狀況、資本預算，並兼顧股東利益、平衡股利等因素擬具股利分配方案。普通股股東股利之發放得以現金及股票搭配之，其中發放現金股利之比例不得低於當年度發放現金及股票股利合計數的百分之十。
本公司年度總決算如有盈餘，應先彌補以往虧損並提繳稅款，次就其餘額提撥百分之十為法定盈餘公積，再加計期初未分配盈餘後為累積未分配盈餘，經調整視公司營運需要或依法令提列或迴轉之特別盈餘公積後，由董事會擬定盈餘分配議案，依下列原則分配之，並提請股東會決議：
一、員工紅利，以百分之零點零零一(0.001%)至百分之十五(15%)。
二、董事及監察人酬勞，以百分之二(2%)為上限。
三、其餘派付股東紅利。","",
