出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","105","4","6432","今展科","956751.00","715349.00","241402.00","--","--","241402.00","187702.00","--","53700.00","160.00","53860.00","15046.00","38814.00","--","--","38814.00","-17531.00","--","21283.00","38814.00","0.00","0.00","21283.00","0.00","0.00","2.01"
"110/05/29","105","4","6435","大中","1531185.00","1246744.00","284441.00","--","--","284441.00","163792.00","--","120649.00","14625.00","135274.00","16833.00","118441.00","--","--","118441.00","--","--","118441.00","--","--","--","--","--","--","3.61"
"110/05/29","105","4","6441","廣錠","1092438.00","826750.00","265688.00","--","--","265688.00","133858.00","--","131830.00","6725.00","138555.00","26092.00","112463.00","--","--","112463.00","-371.00","--","112092.00","--","--","--","--","--","--","4.98"
"110/05/29","105","4","6446","藥華藥","5473.00","1137.00","4336.00","0.00","0.00","4336.00","853019.00","0.00","-848683.00","3765.00","-844918.00","0.00","-844918.00","--","--","-844918.00","-2434.00","--","-847352.00","-844918.00","--","0.00","-847352.00","--","0.00","-4.14"
"110/05/29","105","4","6457","紘康","565762.00","329080.00","236682.00","--","--","236682.00","175212.00","--","61470.00","-3166.00","58304.00","7275.00","51029.00","--","--","51029.00","-486.00","--","50543.00","51029.00","--","--","50543.00","--","--","1.83"
"110/05/29","105","4","6461","益得","11654.00","6467.00","5187.00","--","--","5187.00","137311.00","--","-132124.00","6653.00","-125471.00","0.00","-125471.00","--","--","-125471.00","--","--","-125471.00","--","--","--","--","--","--","-1.91"
"110/05/29","105","4","6462","神盾","1673268.00","917467.00","755801.00","--","--","755801.00","619782.00","--","136019.00","22733.00","158752.00","44726.00","114026.00","--","--","114026.00","681.00","--","114707.00","114026.00","--","--","114707.00","--","--","1.66"
"110/05/29","105","4","6465","威潤","271717.00","116991.00","154726.00","--","--","154726.00","103506.00","0.00","51220.00","11965.00","63185.00","6952.00","56233.00","--","--","56233.00","--","--","56233.00","--","--","--","--","--","--","2.40"
"110/05/29","105","4","6469","大樹","2802016.00","2123781.00","678235.00","--","--","678235.00","577502.00","--","100733.00","12886.00","113619.00","20754.00","92865.00","--","--","92865.00","10.00","--","92875.00","92865.00","--","--","92875.00","--","--","3.57"
"110/05/29","105","4","6470","宇智","1872897.00","1490809.00","382088.00","--","--","382088.00","198086.00","--","184002.00","-2598.00","181404.00","17618.00","163786.00","--","--","163786.00","-659.00","--","163127.00","163786.00","0.00","0.00","163127.00","0.00","0.00","5.18"
"110/05/29","105","4","6472","保瑞","283256.00","164258.00","118998.00","--","--","118998.00","88422.00","--","30576.00","-2872.00","27704.00","3133.00","24571.00","--","--","24571.00","--","--","24571.00","24571.00","--","--","24571.00","--","--","1.05"
"110/05/29","105","4","6482","弘煜科","391211.00","5122.00","386089.00","--","--","386089.00","351131.00","--","34958.00","4155.00","39113.00","23256.00","15857.00","--","--","15857.00","-789.00","--","15068.00","14466.00","--","1391.00","13724.00","--","1344.00","1.08"
"110/05/29","105","4","6485","點序","1055140.00","625851.00","429289.00","--","--","429289.00","289290.00","--","139999.00","4549.00","144548.00","17180.00","127368.00","--","--","127368.00","3.00","--","127371.00","139330.00","--","-11962.00","139332.00","--","-11961.00","4.60"
"110/05/29","105","4","6486","互動","1906879.00","1201403.00","705476.00","--","--","705476.00","515096.00","--","190380.00","5090.00","195470.00","35118.00","160352.00","--","--","160352.00","-798.00","--","159554.00","160352.00","--","--","159554.00","--","--","3.70"
"110/05/29","105","4","6488","環球晶","18426950.00","14296567.00","4130383.00","--","--","4130383.00","2752036.00","--","1378347.00","-33908.00","1344439.00","405268.00","939171.00","--","--","939171.00","-44044.00","--","895127.00","939485.00","--","-314.00","895176.00","--","-49.00","2.54"
"110/05/29","105","4","6492","生華科","128.00","0.00","128.00","--","--","128.00","258143.00","--","-258015.00","3646.00","-254369.00","646.00","-255015.00","--","--","-255015.00","-1184.00","--","-256199.00","-255015.00","--","--","-256199.00","--","--","-3.89"
"110/05/29","105","4","6494","九齊","893536.00","528163.00","365373.00","--","--","365373.00","253469.00","--","111904.00","-1307.00","110597.00","17890.00","92707.00","--","--","92707.00","159.00","--","92866.00","92707.00","--","--","92866.00","--","--","3.60"
"110/05/29","105","4","6496","科懋","1535099.00","983164.00","551935.00","--","--","551935.00","336427.00","0.00","215508.00","3125.00","218633.00","38173.00","180460.00","--","--","180460.00","-873.00","--","179587.00","180460.00","--","--","179587.00","--","--","3.87"
"110/05/29","105","4","6499","益安","29296.00","21447.00","7849.00","--","--","7849.00","234662.00","--","-226813.00","8597.00","-218216.00","703.00","-218919.00","--","--","-218919.00","-475.00","--","-219394.00","-218661.00","--","-258.00","-219034.00","--","-360.00","-4.65"
"110/05/29","105","4","6506","雙邦","2031302.00","1635422.00","395880.00","--","--","395880.00","191306.00","--","204574.00","42685.00","247259.00","44331.00","202928.00","--","--","202928.00","-4555.00","--","198373.00","201042.00","--","1886.00","196487.00","--","1886.00","2.62"
"110/05/29","105","4","6508","惠光","2299281.00","1753295.00","545986.00","--","--","545986.00","327472.00","2894.00","221408.00","9107.00","230515.00","61261.00","169254.00","--","--","169254.00","-64814.00","--","104440.00","169254.00","--","--","104440.00","--","--","2.08"
"110/05/29","105","4","6509","聚和","3058434.00","2348398.00","710036.00","0.00","0.00","710036.00","528515.00","0.00","181521.00","-37241.00","144280.00","51624.00","92656.00","--","--","92656.00","-137183.00","--","-44527.00","92656.00","--","--","-44527.00","--","--","0.57"
"110/05/29","105","4","6510","精測","2595197.00","1241194.00","1354003.00","--","--","1354003.00","621766.00","-61.00","732176.00","11545.00","743721.00","138942.00","604779.00","--","--","604779.00","-433.00","--","604346.00","604779.00","--","--","604346.00","--","--","20.04"
"110/05/29","105","4","6512","啟發電","544546.00","388861.00","155685.00","--","--","155685.00","83193.00","--","72492.00","2836.00","75328.00","12043.00","63285.00","--","--","63285.00","--","--","63285.00","--","--","--","--","--","--","2.65"
"110/05/29","105","4","6514","芮特-KY","473849.00","371664.00","102185.00","--","--","102185.00","67407.00","--","34778.00","20111.00","54889.00","12311.00","42578.00","--","--","42578.00","-42626.00","--","-48.00","42578.00","0.00","0.00","-48.00","0.00","0.00","1.99"
"110/05/29","105","4","6516","勤崴國際","284514.00","145280.00","139234.00","--","--","139234.00","115097.00","-1305.00","22832.00","334.00","23166.00","3967.00","19199.00","--","--","19199.00","--","--","19199.00","--","--","--","--","--","--","1.00"
"110/05/29","105","4","6523","達爾膚","1150595.00","355088.00","795507.00","--","--","795507.00","412765.00","--","382742.00","-7873.00","374869.00","62746.00","312123.00","--","--","312123.00","-3018.00","--","309105.00","312123.00","--","--","309105.00","--","--","7.06"
"110/05/29","105","4","6527","明達醫","542243.00","398895.00","143348.00","--","--","143348.00","86534.00","--","56814.00","5009.00","61823.00","12227.00","49596.00","--","--","49596.00","--","0.00","49596.00","--","--","--","--","--","--","2.32"
"110/05/29","105","4","6530","創威","388654.00","284751.00","103903.00","0.00","0.00","103903.00","67669.00","--","36234.00","2838.00","39072.00","6868.00","32204.00","--","--","32204.00","-205.00","--","31999.00","--","--","--","--","--","--","1.07"
"110/05/29","105","4","6532","瑞耘","293215.00","201272.00","91943.00","--","--","91943.00","52955.00","--","38988.00","2531.00","41519.00","8264.00","33255.00","--","--","33255.00","-476.00","--","32779.00","33255.00","--","0.00","32779.00","--","0.00","1.14"
"110/05/29","105","4","6535","順藥","12464.00","2441.00","10023.00","--","--","10023.00","277494.00","--","-267471.00","37830.00","-229641.00","--","-229641.00","--","--","-229641.00","-11976.00","--","-241617.00","-229641.00","--","--","-241617.00","--","--","-2.64"
"110/05/29","105","4","6538","倉和","1258772.00","705866.00","552906.00","--","--","552906.00","357533.00","--","195373.00","-18307.00","177066.00","46569.00","130497.00","--","--","130497.00","-54561.00","--","75936.00","130497.00","--","0.00","75936.00","--","0.00","4.60"
"110/05/29","105","4","6542","隆中","2749083.00","1548022.00","1201061.00","--","--","1201061.00","1066358.00","--","134703.00","-12966.00","121737.00","26021.00","95716.00","--","--","95716.00","-172.00","--","95544.00","95716.00","--","--","95544.00","--","--","3.52"
"110/05/29","105","4","6547","高端疫苗","--","--","--","--","--","--","219581.00","--","-219581.00","9997.00","-209584.00","0.00","-209584.00","--","--","-209584.00","--","--","-209584.00","--","--","--","--","--","--","-1.84"
"110/05/29","105","4","6548","長科*","456226.00","320426.00","135800.00","--","--","135800.00","78470.00","--","57330.00","-3097.00","54233.00","9235.00","44998.00","--","--","44998.00","-3098.00","--","41900.00","44998.00","--","--","41900.00","--","--","1.97"
"110/05/29","105","4","6556","勝品","1320656.00","905010.00","415646.00","--","--","415646.00","338110.00","--","77536.00","-2017.00","75519.00","17309.00","58210.00","--","--","58210.00","-16171.00","--","42039.00","62089.00","--","-3879.00","46231.00","--","-4192.00","2.96"
"110/05/29","105","4","6560","欣普羅","243590.00","114103.00","129487.00","--","--","129487.00","81400.00","--","48087.00","-264.00","47823.00","9793.00","38030.00","--","--","38030.00","355.00","--","38385.00","--","--","--","--","--","--","2.53"
"110/05/29","105","4","6561","是方","1980472.00","1351602.00","628870.00","--","--","628870.00","251966.00","-148.00","376756.00","5739.00","382495.00","64123.00","318372.00","--","--","318372.00","-3760.00","--","314612.00","317439.00","--","933.00","314030.00","--","582.00","5.29"
"110/05/29","105","4","6568","宏觀","1123007.00","630354.00","492653.00","--","--","492653.00","194722.00","0.00","297931.00","-5397.00","292534.00","55017.00","237517.00","0.00","--","237517.00","-388.00","--","237129.00","237517.00","--","--","237129.00","--","--","10.56"
"110/05/29","105","4","6569","醫揚","1127226.00","636606.00","490620.00","--","--","490620.00","280256.00","--","210364.00","-9752.00","200612.00","36600.00","164012.00","--","--","164012.00","-1548.00","--","162464.00","164012.00","--","--","162464.00","--","--","10.35"
"110/05/29","105","4","6570","維田","560692.00","348768.00","211924.00","--","--","211924.00","158906.00","--","53018.00","954.00","53972.00","12454.00","41518.00","--","--","41518.00","-4414.00","--","37104.00","41518.00","--","0.00","37104.00","--","0.00","1.68"
"110/05/29","105","4","6574","霈方","818992.00","120501.00","698491.00","--","--","698491.00","524169.00","--","174322.00","1350.00","175672.00","31773.00","143899.00","--","--","143899.00","--","--","143899.00","--","--","--","--","--","--","7.19"
"110/05/29","105","4","6576","逸達","--","--","--","--","--","--","310806.00","--","-310806.00","2583.00","-308223.00","323.00","-308546.00","--","--","-308546.00","-905.00","--","-309451.00","-308546.00","0.00","--","-309451.00","0.00","--","-4.31"
"110/05/29","105","4","6577","勁豐","1672899.00","1256250.00","416649.00","--","--","416649.00","242091.00","--","174558.00","-2586.00","171972.00","29189.00","142783.00","--","--","142783.00","-1068.00","--","141715.00","--","--","--","--","--","--","4.35"
"110/05/29","105","4","6578","達邦蛋白","726761.00","559583.00","167178.00","--","--","167178.00","83719.00","--","83459.00","-6.00","83453.00","15147.00","68306.00","--","--","68306.00","-14269.00","--","54037.00","68306.00","--","--","54037.00","--","--","2.81"
"110/05/29","105","4","6588","東典","341274.00","154164.00","187110.00","--","--","187110.00","52300.00","--","134810.00","-11580.00","123230.00","23726.00","99504.00","--","--","99504.00","-737.00","--","98767.00","99504.00","--","--","98767.00","--","--","4.90"
"110/05/29","105","4","6589","台康生技","253107.00","166031.00","87076.00","--","--","87076.00","224906.00","--","-137830.00","25271.00","-112559.00","-152.00","-112407.00","--","--","-112407.00","--","--","-112407.00","--","--","--","--","--","--","-1.15"
"110/05/29","105","4","6590","普鴻","200220.00","109894.00","90326.00","--","--","90326.00","63159.00","--","27167.00","1103.00","28270.00","4788.00","23482.00","--","--","23482.00","754.00","--","24236.00","--","--","--","--","--","--","1.98"
"110/05/29","105","4","6593","台灣銘板","740299.00","574785.00","165514.00","--","--","165514.00","104646.00","--","60868.00","-5254.00","55614.00","9436.00","46178.00","--","--","46178.00","-4452.00","--","41726.00","46178.00","--","0.00","41726.00","--","0.00","2.73"
"110/05/29","105","4","6594","展匯科","404533.00","216364.00","188169.00","--","--","188169.00","151890.00","--","36279.00","1317.00","37596.00","6674.00","30922.00","--","--","30922.00","144.00","--","31066.00","--","--","--","--","--","--","2.18"
"110/05/29","105","4","6596","寬宏藝術","734911.00","536788.00","198123.00","--","--","198123.00","152289.00","0.00","45834.00","4841.00","50675.00","9011.00","41664.00","0.00","--","41664.00","1459.00","--","43123.00","41664.00","--","--","43123.00","--","--","2.39"
"110/05/29","105","4","6603","富強鑫","2843933.00","2154045.00","689888.00","--","--","689888.00","615870.00","--","74018.00","88204.00","162222.00","38291.00","123931.00","--","--","123931.00","-100856.00","--","23075.00","108545.00","--","15386.00","15515.00","--","7560.00","0.90"
"110/05/29","105","4","6609","瀧澤科","2368743.00","1875870.00","492873.00","--","--","492873.00","366352.00","--","126521.00","-27679.00","98842.00","26736.00","72106.00","--","--","72106.00","-19789.00","--","52317.00","72106.00","--","--","52317.00","--","--","1.02"
"110/05/29","105","4","6612","奈米醫材","246250.00","72897.00","173353.00","--","--","173353.00","132796.00","--","40557.00","2274.00","42831.00","23177.00","19654.00","--","--","19654.00","2506.00","--","22160.00","19272.00","0.00","382.00","21757.00","0.00","403.00","0.70"
"110/05/29","105","4","6613","朋億","2651372.00","2063317.00","588055.00","--","--","588055.00","256803.00","--","331252.00","22307.00","353559.00","89168.00","264391.00","--","--","264391.00","-47674.00","--","216717.00","264391.00","--","--","216717.00","--","--","9.83"
"110/05/29","105","4","6615","慧智","383947.00","242593.00","141354.00","--","--","141354.00","89396.00","--","51958.00","413.00","52371.00","9165.00","43206.00","--","--","43206.00","--","--","43206.00","43206.00","--","--","43206.00","--","--","2.65"
"110/05/29","105","4","6616","特昇-KY","360217.00","291048.00","69169.00","--","--","69169.00","43939.00","--","25230.00","-1404.00","23826.00","9969.00","13857.00","--","--","13857.00","73.00","--","13930.00","838.00","13019.00","--","1416.00","12514.00","--","0.09"
"110/05/29","105","4","6624","萬年清","184189.00","131475.00","52714.00","--","--","52714.00","44217.00","--","8497.00","-393.00","8104.00","2235.00","5869.00","--","--","5869.00","2666.00","--","8535.00","5869.00","--","--","8535.00","--","--","0.39"
"110/05/29","105","4","6629","泰金-KY","924113.00","676713.00","247400.00","--","--","247400.00","40846.00","--","206554.00","20678.00","227232.00","28690.00","198542.00","--","--","198542.00","-5443.00","--","193099.00","198547.00","--","-5.00","193107.00","--","-8.00","7.06"
"110/05/29","105","4","6640","均華","949393.00","618622.00","330771.00","--","--","330771.00","226124.00","--","104647.00","56621.00","161268.00","42894.00","118374.00","--","--","118374.00","-45525.00","--","72849.00","118374.00","--","0.00","72849.00","--","0.00","4.67"
"110/05/29","105","4","6642","富致","344918.00","196559.00","148359.00","--","--","148359.00","89817.00","--","58542.00","-3853.00","54689.00","10648.00","44041.00","--","--","44041.00","85.00","--","44126.00","44041.00","--","--","44126.00","--","--","1.69"
"110/05/29","105","4","6643","M31","501085.00","--","501085.00","--","--","501085.00","324994.00","--","176091.00","-1171.00","174920.00","24591.00","150329.00","--","--","150329.00","-164.00","--","150165.00","150329.00","--","--","150165.00","--","--","6.35"
"110/05/29","105","4","6649","台生材","2059.00","1051.00","1008.00","--","--","1008.00","37087.00","--","-36079.00","3478.00","-32601.00","--","-32601.00","--","--","-32601.00","--","--","-32601.00","-32601.00","--","--","-32601.00","--","--","-1.65"
"110/05/29","105","4","6651","全宇昕","658112.00","471256.00","186856.00","--","--","186856.00","150304.00","--","36552.00","-2460.00","34092.00","6300.00","27792.00","--","--","27792.00","--","--","27792.00","--","--","--","--","--","--","1.43"
"110/05/29","105","4","6654","天正國際","304780.00","177720.00","127060.00","--","--","127060.00","54535.00","--","72525.00","-5537.00","66988.00","12646.00","54342.00","--","--","54342.00","-5904.00","--","48438.00","54342.00","--","--","48438.00","--","--","2.35"
"110/05/29","105","4","6661","威健生技","278299.00","150613.00","127686.00","--","--","127686.00","113631.00","--","14055.00","-6109.00","7946.00","3855.00","4091.00","0.00","--","4091.00","-54.00","--","4037.00","4094.00","--","-3.00","4040.00","--","-3.00","0.22"
"110/05/29","105","4","6662","樂斯科","231885.00","135195.00","96690.00","--","--","96690.00","43748.00","--","52942.00","-5633.00","47309.00","7131.00","40178.00","--","--","40178.00","-134.00","--","40044.00","40488.00","--","-310.00","40354.00","--","-310.00","2.48"
"110/05/29","105","4","6664","群翊","1261430.00","802781.00","458649.00","--","--","458649.00","224434.00","--","234215.00","985.00","235200.00","73883.00","161317.00","--","--","161317.00","-32785.00","--","128532.00","176036.00","--","-14719.00","165635.00","--","-37103.00","3.52"
"110/05/29","105","4","6667","信紘科","1072663.00","847004.00","225659.00","--","--","225659.00","101964.00","--","123695.00","-3211.00","120484.00","23433.00","97051.00","--","--","97051.00","-23.00","--","97028.00","97051.00","--","--","97028.00","--","--","3.46"
"110/05/29","105","4","6697","東捷資訊","1208774.00","1079908.00","128866.00","--","--","128866.00","75428.00","--","53438.00","1970.00","55408.00","9722.00","45686.00","--","--","45686.00","-5116.00","--","40570.00","45686.00","--","--","40570.00","--","--","2.28"
"110/05/29","105","4","6803","崑鼎","4955565.00","3155153.00","1800412.00","--","--","1800412.00","173229.00","--","1627183.00","30943.00","1658126.00","227458.00","1430668.00","--","--","1430668.00","-31661.00","--","1399007.00","848097.00","--","582571.00","818884.00","--","580123.00","12.80"
"110/05/29","105","4","7402","邑錡","409361.00","241467.00","167894.00","--","--","167894.00","121224.00","--","46670.00","-576.00","46094.00","7684.00","38410.00","--","--","38410.00","--","--","38410.00","--","--","--","--","--","--","2.05"
"110/05/29","105","4","8024","佑華","608103.00","417978.00","190125.00","--","--","190125.00","178116.00","--","12009.00","4109.00","16118.00","4898.00","11220.00","--","--","11220.00","-7782.00","--","3438.00","11220.00","--","--","3438.00","--","--","0.25"
"110/05/29","105","4","8027","鈦昇","1391667.00","1063405.00","328262.00","--","--","328262.00","451916.00","--","-123654.00","-13305.00","-136959.00","-3564.00","-133395.00","--","--","-133395.00","-20724.00","--","-154119.00","-128451.00","--","-4944.00","-145539.00","--","-8580.00","-2.36"
"110/05/29","105","4","8032","光菱","4784790.00","4220955.00","563835.00","--","--","563835.00","400520.00","--","163315.00","-2121.00","161194.00","38963.00","122231.00","--","--","122231.00","-21653.00","--","100578.00","121882.00","--","349.00","100316.00","--","262.00","2.35"
"110/05/29","105","4","8034","榮群","165529.00","96274.00","69255.00","--","--","69255.00","93871.00","--","-24616.00","8663.00","-15953.00","0.00","-15953.00","--","--","-15953.00","44194.00","--","28241.00","-15953.00","--","--","28241.00","--","--","-0.26"
"110/05/29","105","4","8038","長園科","174110.00","135641.00","38469.00","--","--","38469.00","97658.00","--","-59189.00","-354.00","-59543.00","0.00","-59543.00","--","--","-59543.00","-5838.00","--","-65381.00","-53654.00","--","-5889.00","-59492.00","--","-5889.00","-0.97"
"110/05/29","105","4","8040","九暘","848350.00","566705.00","281645.00","--","--","281645.00","333559.00","--","-51914.00","-11123.00","-63037.00","0.00","-63037.00","--","--","-63037.00","55077.00","--","-7960.00","-63037.00","--","--","-7960.00","--","0.00","-0.76"
"110/05/29","105","4","8042","金山電","3527684.00","2384508.00","1143176.00","--","--","1143176.00","495670.00","--","647506.00","-18488.00","629018.00","62788.00","566230.00","--","--","566230.00","-189320.00","--","376910.00","560587.00","--","5643.00","376869.00","--","41.00","5.37"
"110/05/29","105","4","8043","蜜望實","4923356.00","4526101.00","397255.00","--","--","397255.00","212033.00","--","185222.00","3358.00","188580.00","49791.00","138789.00","--","--","138789.00","-39592.00","--","99197.00","138789.00","--","--","99197.00","--","--","1.74"
"110/05/29","105","4","8044","網家","25742560.00","21335899.00","4406661.00","--","--","4406661.00","3350667.00","--","1055994.00","10322.00","1066316.00","241958.00","824358.00","--","--","824358.00","-5307.00","--","819051.00","765992.00","--","58366.00","760935.00","--","58116.00","6.94"
"110/05/29","105","4","8047","星雲","741977.00","478965.00","263012.00","--","--","263012.00","226382.00","--","36630.00","-6713.00","29917.00","8779.00","21138.00","--","--","21138.00","-11399.00","--","9739.00","21138.00","--","--","9739.00","--","--","0.51"
"110/05/29","105","4","8048","德勝","1400097.00","1049806.00","350291.00","--","--","350291.00","158750.00","--","191541.00","-20834.00","170707.00","32623.00","138084.00","--","--","138084.00","15618.00","--","153702.00","138084.00","--","--","153702.00","--","--","2.59"
"110/05/29","105","4","8049","晶采","1586130.00","1181326.00","404804.00","--","--","404804.00","179828.00","--","224976.00","-3739.00","221237.00","37102.00","184135.00","--","--","184135.00","13711.00","--","197846.00","184135.00","--","--","197846.00","--","--","1.56"
"110/05/29","105","4","8050","廣積","4827085.00","3103438.00","1723647.00","--","--","1723647.00","931537.00","--","792110.00","3802.00","795912.00","135437.00","660475.00","--","--","660475.00","-24162.00","--","636313.00","598502.00","--","61973.00","574690.00","--","61623.00","5.31"
"110/05/29","105","4","8054","安國","2106035.00","1230587.00","875448.00","--","--","875448.00","905714.00","--","-30266.00","70406.00","40140.00","20288.00","19852.00","--","--","19852.00","-5094.00","--","14758.00","51288.00","--","-31436.00","45346.00","--","-30588.00","0.70"
"110/05/29","105","4","8059","凱碩","1078105.00","945523.00","132582.00","--","--","132582.00","192552.00","--","-59970.00","44408.00","-15562.00","379.00","-15941.00","--","--","-15941.00","18611.00","--","2670.00","-15941.00","--","--","2670.00","--","--","-0.19"
"110/05/29","105","4","8064","東捷","4227726.00","3466310.00","761416.00","--","--","761416.00","533060.00","--","228356.00","-25116.00","203240.00","45390.00","157850.00","--","--","157850.00","8002.00","--","165852.00","149066.00","--","8784.00","157765.00","--","8087.00","1.02"
"110/05/29","105","4","8066","來思達","7779359.00","6641746.00","1137613.00","--","--","1137613.00","690501.00","--","447112.00","-24559.00","422553.00","87697.00","334856.00","--","--","334856.00","-14905.00","--","319951.00","256878.00","0.00","77978.00","245051.00","0.00","74900.00","10.22"
"110/05/29","105","4","8067","志旭","367245.00","287793.00","79452.00","--","--","79452.00","87973.00","--","-8521.00","-88009.00","-96530.00","4812.00","-101342.00","--","--","-101342.00","87073.00","--","-14269.00","-101257.00","--","-85.00","-14184.00","--","-85.00","-2.26"
"110/05/29","105","4","8068","全達","2142114.00","1989579.00","152535.00","--","--","152535.00","111296.00","--","41239.00","17536.00","58775.00","-449.00","59224.00","--","--","59224.00","-2977.00","--","56247.00","67219.00","--","-7995.00","65422.00","--","-9175.00","1.59"
"110/05/29","105","4","8069","元太","14006206.00","8885660.00","5120546.00","--","--","5120546.00","5059958.00","--","60588.00","2347936.00","2408524.00","350615.00","2057909.00","-64588.00","--","1993321.00","-591333.00","--","1401988.00","1907939.00","--","85382.00","1306583.00","--","95405.00","1.69"
"110/05/29","105","4","8071","能率網通","2196273.00","1862326.00","333947.00","--","--","333947.00","316656.00","--","17291.00","16321.00","33612.00","32080.00","1532.00","--","--","1532.00","-46584.00","--","-45052.00","6173.00","--","-4641.00","-39700.00","--","-5352.00","0.12"
"110/05/29","105","4","8074","鉅橡","1249653.00","878595.00","371058.00","--","--","371058.00","175503.00","3260.00","198815.00","6000.00","204815.00","39372.00","165443.00","--","--","165443.00","-25175.00","--","140268.00","165275.00","--","168.00","140036.00","--","232.00","2.43"
"110/05/29","105","4","8076","伍豐","3108038.00","2281372.00","826666.00","--","0.00","826666.00","530647.00","--","296019.00","-49729.00","246290.00","43954.00","202336.00","--","--","202336.00","-590593.00","--","-388257.00","214863.00","--","-12527.00","-377876.00","--","-10381.00","0.88"
"110/05/29","105","4","8077","洛碁","763708.00","648867.00","114841.00","--","--","114841.00","137504.00","--","-22663.00","-80959.00","-103622.00","2884.00","-106506.00","--","--","-106506.00","--","--","-106506.00","-106506.00","--","--","-106506.00","--","--","-2.07"
"110/05/29","105","4","8080","永利聯合","666392.00","650351.00","16041.00","--","--","16041.00","79496.00","0.00","-63455.00","11616.00","-51839.00","-214.00","-51625.00","--","--","-51625.00","-8816.00","--","-60441.00","-49508.00","--","-2117.00","-58324.00","--","-2117.00","-0.77"
"110/05/29","105","4","8083","瑞穎","1387613.00","794611.00","593002.00","--","--","593002.00","153896.00","--","439106.00","3239.00","442345.00","76313.00","366032.00","--","--","366032.00","-402.00","--","365630.00","--","--","--","--","--","--","10.42"
"110/05/29","105","4","8084","巨虹","2955055.00","2888693.00","66362.00","0.00","0.00","66362.00","56054.00","--","10308.00","15981.00","26289.00","2527.00","23762.00","--","--","23762.00","-2812.00","--","20950.00","26762.00","--","-3000.00","23950.00","--","-3000.00","0.50"
"110/05/29","105","4","8085","福華","1431748.00","1452671.00","-20923.00","--","--","-20923.00","203406.00","--","-224329.00","397337.00","173008.00","75361.00","97647.00","--","--","97647.00","196576.00","--","294223.00","97647.00","--","--","294223.00","--","--","0.62"
"110/05/29","105","4","8086","宏捷科","2272872.00","1604661.00","668211.00","--","--","668211.00","175420.00","--","492791.00","-4345.00","488446.00","99707.00","388739.00","--","--","388739.00","--","--","388739.00","--","--","--","--","--","--","2.77"
"110/05/29","105","4","8087","華鎂鑫","125980.00","96614.00","29366.00","--","--","29366.00","31960.00","--","-2594.00","5535.00","2941.00","349.00","2592.00","0.00","--","2592.00","-1656.00","--","936.00","2592.00","--","0.00","936.00","--","0.00","0.09"
"110/05/29","105","4","8088","品安","1323359.00","1143551.00","179808.00","--","--","179808.00","93294.00","0.00","86514.00","-2015.00","84499.00","14993.00","69506.00","--","--","69506.00","-2682.00","--","66824.00","--","--","--","--","--","--","1.20"
"110/05/29","105","4","8089","康全電訊","1442275.00","1013038.00","429237.00","--","--","429237.00","442701.00","--","-13464.00","25013.00","11549.00","5020.00","6529.00","0.00","--","6529.00","-10861.00","--","-4332.00","6529.00","--","0.00","-4332.00","--","0.00","0.16"
"110/05/29","105","4","8091","翔名","2359315.00","1768580.00","590735.00","--","--","590735.00","281889.00","--","308846.00","-822.00","308024.00","61038.00","246986.00","--","--","246986.00","-6478.00","--","240508.00","247669.00","--","-683.00","241733.00","--","-1225.00","4.08"
"110/05/29","105","4","8092","建暐","404628.00","329650.00","74978.00","--","--","74978.00","100655.00","--","-25677.00","3462.00","-22215.00","-6.00","-22209.00","--","--","-22209.00","-2754.00","--","-24963.00","-22209.00","--","--","-24963.00","--","--","-0.57"
"110/05/29","105","4","8093","保銳","571181.00","386082.00","185099.00","--","--","185099.00","201051.00","--","-15952.00","29810.00","13858.00","3585.00","10273.00","--","--","10273.00","-7646.00","--","2627.00","10273.00","--","0.00","2629.00","--","-2.00","0.16"
"110/05/29","105","4","8096","擎亞","30207019.00","29376310.00","830709.00","--","--","830709.00","751496.00","--","79213.00","-75611.00","3602.00","15723.00","-12121.00","--","--","-12121.00","-24768.00","--","-36889.00","13606.00","--","-25727.00","-11162.00","--","-25727.00","0.10"
"110/05/29","105","4","8097","常珵","79365.00","64960.00","14405.00","--","--","14405.00","30005.00","--","-15600.00","32996.00","17396.00","-1.00","17397.00","--","--","17397.00","806.00","--","18203.00","17397.00","--","0.00","18203.00","--","0.00","0.65"
"110/05/29","105","4","8099","大世科","3470207.00","2777670.00","692537.00","--","--","692537.00","598377.00","--","94160.00","10975.00","105135.00","18085.00","87050.00","--","--","87050.00","-11927.00","--","75123.00","89888.00","0.00","-2838.00","78450.00","0.00","-3327.00","1.34"
